Amount,Class,Hour
20.07,0,0.0
59.9,0,0.0
2.69,0,0.0
160.0,0,0.0
158.0,0,0.0
7.49,0,0.0
75.08,0,0.0
229.9,0,0.0
99.0,0,0.0
23.97,0,0.0
78.03,0,0.0
158.0,0,0.0
1.0,0,0.0
158.0,0,0.0
160.0,0,0.0
21.29,0,0.0
9.57,0,0.0
37.85,0,0.0
64.94,0,0.0
0.99,0,0.0
30.33,0,0.0
1.0,0,0.0
224.0,0,0.0
55.94,0,0.0
367.2,0,0.0
1.29,0,0.0
160.0,0,0.0
1.0,0,0.0
1376.13,0,0.0
213.87,0,0.0
106.77,0,0.0
51.5,0,0.0
36.29,0,0.0
160.0,0,0.0
160.0,0,0.0
1.0,0,0.0
1.0,0,0.0
29.54,0,0.0
50.0,0,0.0
6.36,0,0.0
53.02,0,0.0
160.0,0,0.0
135.19,0,0.0
158.0,0,0.0
0.99,0,0.0
1.0,0,0.0
44.0,0,0.0
26.0,0,0.0
2.28,0,0.0
318.0,0,0.0
3.32,0,0.0
160.0,0,0.0
167.09,0,0.0
10.46,0,0.0
19.49,0,0.0
1.0,0,0.0
198.0,0,0.0
87.75,0,0.0
24.0,0,0.0
71.17,0,0.0
160.0,0,0.0
7.15,0,0.0
0.38,0,0.0
1.0,0,0.0
144.14,0,0.0
6.23,0,0.0
10.99,0,0.0
3.75,0,0.0
66.6,0,0.0
27.99,0,0.0
13.99,0,0.0
9.99,0,0.0
50.0,0,0.0
158.0,0,0.0
82.25,0,0.0
38.0,0,0.0
8.99,0,0.0
64.2,0,0.0
90.0,0,0.0
158.0,0,0.0
4.73,0,0.0
1.0,0,0.0
0.85,0,0.0
148.49,0,0.0
113.02,0,0.0
17.79,0,0.0
32.5,0,0.0
75.46,0,0.0
239.02,0,0.0
23.74,0,0.0
60.0,0,0.0
410.49,0,0.0
49.99,0,0.0
76.48,0,0.0
13.99,0,0.0
7.81,0,0.0
9.75,0,0.0
24.0,0,0.0
1.98,0,0.0
158.0,0,0.0
1.53,0,0.0
45.42,0,0.0
19.22,0,0.0
60.0,0,0.0
158.0,0,0.0
10.91,0,0.0
65.0,0,0.0
9.99,0,0.0
189.25,0,0.0
80.65,0,0.0
23.92,0,0.0
1.98,0,0.0
142.42,0,0.0
62.57,0,0.0
60.2,0,0.0
11.5,0,0.0
158.0,0,0.0
251.35,0,0.0
22.71,0,0.0
449.0,0,0.0
10.97,0,0.0
30.3,0,0.0
100.0,0,0.0
4.0,0,0.0
4.0,0,0.0
8.99,0,0.0
67.23,0,0.0
0.89,0,0.0
1.0,0,0.0
0.0,0,0.0
44.22,0,0.0
20.17,0,0.0
6.77,0,0.0
118.98,0,0.0
4.99,0,0.0
9.99,0,0.0
37.98,0,0.0
84.68,0,0.0
65.3,0,0.0
7.42,0,0.0
12.0,0,0.0
0.99,0,0.0
160.0,0,0.0
3.77,0,0.0
160.0,0,0.0
9.99,0,0.0
68.02,0,0.0
8.65,0,0.0
36.03,0,0.0
0.89,0,0.0
10.0,0,0.0
13.99,0,0.0
9.99,0,0.0
75.84,0,0.0
154.99,0,0.0
316.0,0,0.0
160.0,0,0.0
3.59,0,0.0
158.0,0,0.0
79.0,0,0.0
1.0,0,0.0
1.0,0,0.0
47.31,0,0.0
4.0,0,0.0
4.49,0,0.0
160.0,0,0.0
1.0,0,0.0
30.38,0,0.0
23.88,0,0.0
276.93,0,0.0
1.0,0,0.0
11.89,0,0.0
279.93,0,0.0
15.09,0,0.0
3.19,0,0.0
160.0,0,0.0
1.99,0,0.0
5.55,0,0.0
0.78,0,0.0
0.75,0,0.0
79.9,0,0.0
1.0,0,0.0
221.79,0,0.0
13.99,0,0.0
2.69,0,0.0
1.49,0,0.0
26.21,0,0.0
115.0,0,0.0
186.96,0,0.0
160.0,0,0.0
93.0,0,0.0
66.21,0,0.0
35.69,0,0.0
160.0,0,0.0
1.0,0,0.0
174.5,0,0.0
1.0,0,0.0
15.0,0,0.0
160.0,0,0.0
160.0,0,0.0
1.0,0,0.0
17.77,0,0.0
6.54,0,0.0
1.0,0,0.0
15.13,0,0.0
21.66,0,0.0
34.13,0,0.0
9.99,0,0.0
20.0,0,0.0
71.87,0,0.0
39.8,0,0.0
500.0,0,0.0
160.0,0,0.0
1.0,0,0.0
43.54,0,0.0
1.29,0,0.0
1.79,0,0.0
160.0,0,0.0
6.28,0,0.0
1.0,0,0.0
1.0,0,0.0
5.49,0,0.0
49.9,0,0.0
4.29,0,0.0
2.28,0,0.0
0.89,0,0.0
9.0,0,0.0
17.74,0,0.0
1.0,0,0.0
1.98,0,0.0
34.15,0,0.0
160.0,0,0.0
102.0,0,0.0
17.99,0,0.0
0.99,0,0.0
7712.43,0,0.0
85.79,0,0.0
21.52,0,0.0
160.0,0,0.0
73.66,0,0.0
2.0,0,0.0
160.0,0,0.0
14.93,0,0.0
158.0,0,0.0
1127.78,0,0.0
1.0,0,0.0
1.0,0,0.0
149.79,0,0.0
142.13,0,0.0
33.62,0,0.0
11.95,0,0.0
1.98,0,0.0
1.46,0,0.0
30.89,0,0.0
38.99,0,0.0
0.99,0,0.0
8.91,0,0.0
17.99,0,0.0
474.0,0,0.0
1.98,0,0.0
9.99,0,0.0
14.5,0,0.0
17.99,0,0.0
128.0,0,0.0
5.0,0,0.0
64.99,0,0.0
5.0,0,0.0
64.69,0,0.0
132.0,0,0.0
8.0,0,0.0
5.0,0,0.0
30.0,0,0.0
15.98,0,0.0
41.36,0,0.0
49.57,0,0.0
17.99,0,0.0
838.2,0,0.0
52.52,0,0.0
5.0,0,0.0
1.29,0,0.0
5.0,0,0.0
118.0,0,0.0
58.9,0,0.0
0.89,0,0.0
11.03,0,0.0
24.56,0,0.0
25.3,0,0.0
25.3,0,0.0
43.8,0,0.0
43.8,0,0.0
3.99,0,0.0
11.76,0,0.0
5.0,0,0.0
68.5,0,0.0
17.99,0,0.0
80.51,0,0.0
20.0,0,0.0
123.02,0,0.0
11.37,0,0.0
1.83,0,0.0
0.99,0,0.0
5.0,0,0.0
1.0,0,0.0
160.0,0,0.0
20.22,0,0.0
5.0,0,0.0
4.99,0,0.0
36.19,0,0.0
1.0,0,0.0
1.0,0,0.0
5.0,0,0.0
160.0,0,0.0
329.0,0,0.0
12.09,0,0.0
5.0,0,0.0
10.09,0,0.0
30.0,0,0.0
137.7,0,0.0
1.44,0,0.0
160.0,0,0.0
5.0,0,0.0
0.89,0,0.0
13.99,0,0.0
95.0,0,0.0
1.79,0,0.0
9.95,0,0.0
4.0,0,0.0
8.65,0,0.0
1.78,0,0.0
0.76,0,0.0
5.0,0,0.0
27.83,0,0.0
38.09,0,0.0
1.0,0,0.0
4.26,0,0.0
1.98,0,0.0
13.99,0,0.0
1.04,0,0.0
9.78,0,0.0
50.56,0,0.0
5.0,0,0.0
4.49,0,0.0
50.0,0,0.0
1.0,0,0.0
5.0,0,0.0
1.79,0,0.0
91.64,0,0.0
1.0,0,0.0
138.0,0,0.0
22.5,0,0.0
479.08,0,0.0
11.45,0,0.0
6.54,0,0.0
4.38,0,0.0
5.0,0,0.0
1.0,0,0.0
200.0,0,0.0
26.59,0,0.0
63.65,0,0.0
5.0,0,0.0
179.16,0,0.0
77.26,0,0.0
5.0,0,0.0
1.0,0,0.0
37.73,0,0.0
2.31,0,0.0
1.0,0,0.0
17.39,0,0.0
14.9,0,0.0
1.78,0,0.0
5.0,0,0.0
2.46,0,0.0
5.0,0,0.0
1.0,0,0.0
3.67,0,0.0
24.95,0,0.0
6.4,0,0.0
104.48,0,0.0
1.85,0,0.0
187.95,0,0.0
12.33,0,0.0
4.49,0,0.0
48.76,0,0.0
15.38,0,0.0
102.0,0,0.0
22.74,0,0.0
11.84,0,0.0
61.18,0,0.0
126.85,0,0.0
0.99,0,0.0
1.98,0,0.0
15.0,0,0.0
74.22,0,0.0
5.08,0,0.0
23.95,0,0.0
92.3,0,0.0
15.9,0,0.0
100.0,0,0.0
2.69,0,0.0
5.0,0,0.0
11.72,0,0.0
5.0,0,0.0
34.32,0,0.0
333.84,0,0.0
3.23,0,0.0
1.98,0,0.0
37.1,0,0.0
5.0,0,0.0
16.0,0,0.0
102.0,0,0.0
15.0,0,0.0
77.7,0,0.0
5.0,0,0.0
4.0,0,0.0
23.84,0,0.0
32.52,0,0.0
1.0,0,0.0
13.84,0,0.0
96.39,0,0.0
3.99,0,0.0
152.0,0,0.0
5.0,0,0.0
1.0,0,0.0
22.74,0,0.0
27.83,0,0.0
5.99,0,0.0
1.0,0,0.0
16.8,0,0.0
18.42,0,0.0
84.39,0,0.0
54.59,0,0.0
1.29,0,0.0
5.0,0,0.0
0.89,0,0.0
1.0,0,0.0
6.28,0,0.0
1.79,0,0.0
5.0,0,0.0
6.54,0,0.0
27.0,0,0.0
5.0,0,0.0
5.37,0,0.0
6.45,0,0.0
1.0,0,0.0
5.0,0,0.0
11.2,0,0.0
1.0,0,0.0
91.78,0,0.0
85.11,0,0.0
12.97,0,0.0
1.98,0,0.0
5.0,0,0.0
3.6,0,0.0
1.0,0,0.0
121.49,0,0.0
1.54,0,0.0
25.6,0,0.0
21.95,0,0.0
13.99,0,0.0
11.05,0,0.0
15.98,0,0.0
21.79,0,0.0
23.07,0,0.0
5.0,0,0.0
1.0,0,0.0
5.0,0,0.0
7.49,0,0.0
5.99,0,0.0
82.74,0,0.0
1.0,0,0.0
8.99,0,0.0
3.58,0,0.0
33.45,0,0.0
3.56,0,0.0
22.1,0,0.0
0.76,0,0.0
0.0,0,0.0
5.0,0,0.0
0.0,0,0.0
0.0,0,0.0
4.99,0,0.0
5.0,0,0.0
39.5,0,0.0
513.72,0,0.0
112.5,0,0.0
3.59,0,0.0
9.99,0,0.0
1.98,0,0.0
7.69,0,0.0
285.96,0,0.0
62.64,0,0.0
12.94,0,0.0
9.08,0,0.0
44.6,0,0.0
8.98,0,0.0
0.76,0,0.0
1.98,0,0.0
0.89,0,0.0
0.89,0,0.0
306.59,0,0.0
18.29,0,0.0
64.61,0,0.0
5.0,0,0.0
5.0,0,0.0
85.06,0,0.0
79.0,0,0.0
1.0,0,0.0
12.95,0,0.0
265.42,0,0.0
41.71,0,0.0
22.74,0,0.0
10.98,0,0.0
1.29,0,0.0
156.73,0,0.0
140.55,0,0.0
5.0,0,0.0
46.08,0,0.0
85.25,0,0.0
151.67,0,0.0
5.0,0,0.0
68.0,0,0.0
5.0,0,0.0
84.24,0,0.0
31.62,0,0.0
5.0,0,0.0
19.69,0,0.0
5.0,0,0.0
38.49,0,0.0
1.29,0,0.0
355.05,0,0.0
1.29,0,0.0
7.58,0,0.0
5.0,0,0.0
5.0,0,0.0
18.33,0,0.0
5.0,0,0.0
2.68,0,0.0
5.0,0,0.0
126.71,0,0.0
84.0,0,0.0
0.99,0,0.0
45.0,0,0.0
5.0,0,0.0
5.0,0,0.0
96.82,0,0.0
1.0,0,0.0
1.0,0,0.0
5.0,0,0.0
5.0,0,0.0
1.0,0,0.0
1.0,0,0.0
49.0,0,0.0
5.0,0,0.0
1.0,0,0.0
5.0,0,0.0
3.84,0,0.0
1.0,0,0.0
99.93,0,0.0
12.99,0,0.0
5.0,0,0.0
19.55,0,0.0
1.29,0,0.0
5.0,0,0.0
1.98,0,0.0
6.46,0,0.0
9.99,0,0.0
5.0,0,0.0
1.0,0,0.0
19.99,0,0.0
5.0,0,0.0
5.0,0,0.0
4.49,0,0.0
1.0,0,0.0
32.07,0,0.0
1.0,0,0.0
0.82,0,0.0
5.0,0,0.0
1.0,0,0.0
5.0,0,0.0
1.0,0,0.0
1109.2,0,0.0
14.99,0,0.0
123.67,0,0.0
5.0,0,0.0
5.35,0,0.0
1.0,0,0.0
80.7,0,0.0
3.59,0,0.0
41.71,0,0.0
9.47,0,0.0
0.89,0,0.0
132.8,0,0.0
107.69,0,0.0
69.0,0,0.0
4.99,0,0.0
5.0,0,0.0
1.0,0,0.0
5.0,0,0.0
104.49,0,0.0
1.0,0,0.0
10.98,0,0.0
13.08,0,0.0
25.0,0,0.0
9.35,0,0.0
5.0,0,0.0
5.0,0,0.0
5.0,0,0.0
5.0,0,0.0
5.0,0,0.0
5.0,0,0.0
13.99,0,0.0
24.9,0,0.0
9.99,0,0.0
5.0,0,0.0
2.0,0,0.0
2.4,0,0.0
1.0,0,0.0
6.99,0,0.0
147.5,0,0.0
3.99,0,0.0
0.79,0,0.0
83.48,0,0.0
0.89,0,0.0
7.17,0,0.0
9.99,0,0.0
15.94,0,0.0
5.0,0,0.0
88.4,0,0.0
24.57,0,0.0
32.79,0,0.0
18.78,0,0.0
19.99,0,0.0
5.0,0,0.0
30.08,0,0.0
69.0,0,0.0
9.99,0,0.0
65.0,0,0.0
50.95,0,0.0
5.35,0,0.0
0.77,0,0.0
7.69,0,0.0
22.3,0,0.0
25.0,0,0.0
83.0,0,0.0
62.34,0,0.0
1.0,0,0.0
3.8,0,0.0
5.0,0,0.0
0.89,0,0.0
1.0,0,0.0
23.0,0,0.0
5.0,0,0.0
12.14,0,0.0
2.31,0,0.0
17.99,0,0.0
24.61,0,0.0
15.62,0,0.0
59.9,0,0.0
5.0,0,0.0
75.55,0,0.0
1.0,0,0.0
24.26,0,0.0
68.0,0,0.0
5.0,0,0.0
80.0,0,0.0
1.29,0,0.0
50.2,0,0.0
12.31,0,0.0
1.0,0,0.0
31.24,0,0.0
8.01,0,0.0
18.16,0,0.0
5.0,0,0.0
100.07,0,0.0
26.35,0,0.0
22.0,0,0.0
29.57,0,0.0
110.14,0,0.0
1.0,0,0.0
125.0,0,0.0
5.0,0,0.0
1.0,0,0.0
770.97,0,0.0
2.69,0,0.0
3.87,0,0.0
12.17,0,0.0
7.0,0,0.0
10.0,0,0.0
5.0,0,0.0
13.66,0,0.0
6.4,0,0.0
37.64,0,0.0
21.5,0,0.0
1.0,0,0.0
29.99,0,0.0
137.94,0,0.0
5.0,0,0.0
20.0,0,0.0
1.0,0,0.0
13.99,0,0.0
0.77,0,0.0
106.0,0,0.0
5.0,0,0.0
112.18,0,0.0
1.29,0,0.0
1.0,0,0.0
13.99,0,0.0
8.99,0,0.0
1.0,0,0.0
68.0,0,0.0
5.0,0,0.0
1.0,0,0.0
13.23,0,0.0
57.19,0,0.0
5.0,0,0.0
1.0,0,0.0
1.23,0,0.0
79.0,0,0.0
1.0,0,0.0
8.93,0,0.0
79.0,0,0.0
8.8,0,0.0
1.99,0,0.0
308.67,0,0.0
0.77,0,0.0
13.8,0,0.0
17.39,0,0.0
12.61,0,0.0
8.0,0,0.0
193.89,0,0.0
34.9,0,0.0
11.5,0,0.0
19.3,0,0.0
215.58,0,0.0
88.0,0,0.0
15.7,0,0.0
29.0,0,0.0
10.0,0,0.0
68.0,0,0.0
13.5,0,0.0
8.12,0,0.0
38.44,0,0.0
2.23,0,0.0
0.0,0,0.0
28.52,0,0.0
12.0,0,0.0
19.99,0,0.0
18.0,0,0.0
50.11,0,0.0
9.99,0,0.0
635.91,0,0.0
2.31,0,0.0
1.0,0,0.0
15.0,0,0.0
69.0,0,0.0
0.89,0,0.0
8.22,0,0.0
0.99,0,0.0
6.79,0,0.0
247.89,0,0.0
5.49,0,0.0
357.59,0,0.0
359.89,0,0.0
86.61,0,0.0
20.0,0,0.0
668.04,0,0.0
1.79,0,0.0
8.92,0,0.0
2.68,0,0.0
421.5,0,0.0
947.94,0,0.0
1.22,0,0.0
123.97,0,0.0
44.52,0,0.0
3.25,0,0.0
3.45,0,0.0
6.45,0,0.0
22.74,0,0.0
60.16,0,0.0
37.92,0,0.0
120.97,0,0.0
3669.0,0,0.0
58.64,0,0.0
102.81,0,0.0
0.89,0,0.0
80.0,0,0.0
79.0,0,0.0
1.0,0,0.0
192.17,0,0.0
1.0,0,0.0
0.77,0,0.0
19.95,0,0.0
1.23,0,0.0
0.99,0,0.0
59.95,0,0.0
9.0,0,0.0
94.48,0,0.0
8.98,0,0.0
13.99,0,0.0
19.0,0,0.0
5.49,0,0.0
5.64,0,0.0
16.0,0,0.0
2.0,0,0.0
16.94,0,0.0
238.88,0,0.0
22.75,0,0.0
57.3,0,0.0
13.74,0,0.0
24.9,0,0.0
53.81,0,0.0
2.28,0,0.0
18.25,0,0.0
220.0,0,0.0
274.9,0,0.0
525.52,0,0.0
288.28,0,0.0
0.92,0,0.0
189.8,0,0.0
888.62,0,0.0
1.0,0,0.0
174.27,0,0.0
3.03,0,0.0
173.0,0,0.0
25.99,0,0.0
10.88,0,0.0
4.5,0,0.0
39.0,0,0.0
5.0,0,0.0
42.67,0,0.0
23.11,0,0.0
1.79,0,0.0
81.98,0,0.0
151.67,0,0.0
70.85,0,0.0
29.97,0,0.0
8.49,0,0.0
4.0,0,0.0
2.34,0,0.0
15.81,0,0.0
44.99,0,0.0
1.29,0,0.0
0.99,0,0.0
49.99,0,0.0
119.9,0,0.0
44.92,0,0.0
59.18,0,0.0
1.17,0,0.0
768.84,0,0.0
8.91,0,0.0
5.85,0,0.0
20.0,0,0.0
11.5,0,0.0
9.13,0,0.0
13.99,0,0.0
0.76,0,0.0
53.05,0,0.0
70.0,0,0.0
34.48,0,0.0
25.0,0,0.0
50.0,0,0.0
7.02,0,0.0
2.0,0,0.0
5.71,0,0.0
30.79,0,0.0
80.95,0,0.0
44.4,0,0.0
54.9,0,0.0
2.34,0,0.0
10.78,0,0.0
980.0,0,0.0
155.98,0,0.0
95.35,0,0.0
2.28,0,0.0
2.27,0,0.0
2.44,0,0.0
0.76,0,0.0
17.13,0,0.0
1.0,0,0.0
96.0,0,0.0
20.0,0,0.0
9.85,0,0.0
214.16,0,0.0
70.0,0,0.0
30.83,0,0.0
19.99,0,0.0
9.99,0,0.0
39.95,0,0.0
95.35,0,0.0
20.0,0,0.0
6.99,0,0.0
91.8,0,0.0
0.89,0,0.0
1.69,0,0.0
153.76,0,0.0
42.94,0,0.0
17.0,0,0.0
49.15,0,0.0
0.0,0,0.0
6.61,0,0.0
24.9,0,0.0
0.0,0,0.0
9.99,0,0.0
22.3,0,0.0
339.09,0,0.0
39.9,0,0.0
44.43,0,0.0
1.52,0,0.0
39.95,0,0.0
1055.12,0,0.0
6.99,0,0.0
212.6,0,0.0
3.84,0,0.0
29.5,0,0.0
3.79,0,0.0
1.98,0,0.0
16.99,0,0.0
0.99,0,0.0
6.97,0,0.0
240.58,0,0.0
46.73,0,0.0
6.99,0,0.0
80.5,0,0.0
12.99,0,0.0
17.99,0,0.0
156.2,0,0.0
2.97,0,0.0
79.0,0,0.0
18.06,0,0.0
500.0,0,0.0
1.98,0,0.0
42.13,0,0.0
83.9,0,0.0
2.27,0,0.0
1.69,0,0.0
10.12,0,0.0
21.57,0,0.0
6.49,0,0.0
12.99,0,0.0
6.99,0,0.0
286.58,0,0.0
38.2,0,0.0
1.0,0,0.0
9.99,0,0.0
0.77,0,0.0
79.95,0,0.0
22.19,0,0.0
0.0,0,0.0
29.95,0,0.0
15.99,0,0.0
8.9,0,0.0
21.5,0,0.0
14.98,0,0.0
1.46,0,0.0
96.51,0,0.0
158.0,0,0.0
107.94,0,0.0
25.0,0,0.0
431.0,0,0.0
34.12,0,0.0
1.79,0,0.0
0.76,0,0.0
39.14,0,0.0
5.99,0,0.0
1.9,0,0.0
26.55,0,0.0
130.0,0,0.0
89.98,0,0.0
48.8,0,0.0
6.0,0,0.0
10.92,0,0.0
16.25,0,0.0
236.6,0,0.0
96.0,0,0.0
370.76,0,0.0
14.99,0,0.0
168.0,0,0.0
8.34,0,0.0
642.45,0,0.0
1.0,0,0.0
305.85,0,0.0
19.0,0,0.0
185.82,0,0.0
1.23,0,0.0
14.99,0,0.0
3.79,0,0.0
5.46,0,0.0
7.8,0,0.0
19.0,0,0.0
1321.12,0,0.0
9.99,0,0.0
25.0,0,0.0
375.0,0,0.0
19.99,0,0.0
57.48,0,0.0
0.99,0,0.0
12.31,0,0.0
24.99,0,0.0
13.08,0,0.0
120.0,0,0.0
32.55,0,0.0
2.24,0,0.0
227.39,0,0.0
11.29,0,0.0
265.38,0,0.0
1.98,0,0.0
9.95,0,0.0
49.99,0,0.0
20.02,0,0.0
61.22,0,0.0
1.08,0,0.0
0.02,0,0.0
41.1,0,0.0
1.78,0,0.0
0.89,0,0.0
14.3,0,0.0
12.0,0,0.0
8.94,0,0.0
8.93,0,0.0
84.27,0,0.0
1.98,0,0.0
10.0,0,0.0
9.99,0,0.0
75.37,0,0.0
12.14,0,0.0
177.0,0,0.0
3.99,0,0.0
1.79,0,0.0
37.73,0,0.0
5.99,0,0.0
56.0,0,0.0
3.59,0,0.0
38.44,0,0.0
39.0,0,0.0
14.0,0,0.0
0.74,0,0.0
5.0,0,0.0
49.9,0,0.0
340.53,0,0.0
189.49,0,0.0
5.36,0,0.0
168.0,0,0.0
20.0,0,0.0
1.9,0,0.0
13.08,0,0.0
1.98,0,0.0
293.44,0,0.0
468.0,0,0.0
1.78,0,0.0
8.99,0,0.0
5.0,0,0.0
44.1,0,0.0
45.0,0,0.0
187.0,0,0.0
1.46,0,0.0
7.95,0,0.0
2540.42,0,0.0
29.99,0,0.0
107.26,0,0.0
46.4,0,0.0
1.0,0,0.0
308.98,0,0.0
134.12,0,0.0
1.29,0,0.0
9.99,0,0.0
49.9,0,0.0
288.45,0,0.0
120.0,0,0.0
59.16,0,0.0
1.79,0,0.0
114.89,0,0.0
5.99,0,0.0
1.29,0,0.0
0.76,0,0.0
0.92,0,0.0
6.39,0,0.0
20.0,0,0.0
178.84,0,0.0
0.89,0,0.0
1.98,0,0.0
12.14,0,0.0
263.73,0,0.0
20.0,0,0.0
58.57,0,0.0
98.61,0,0.0
2.69,0,0.0
136.89,0,0.0
35.54,0,0.0
14.32,0,0.0
200.0,0,0.0
9.87,0,0.0
12.42,0,0.0
17.99,0,0.0
624.03,0,0.0
396.28,0,0.0
146.06,0,0.0
1.88,0,0.0
2.15,0,0.0
8.49,0,0.0
37.98,0,0.0
199.97,0,0.0
49.59,0,0.0
1.0,0,0.0
6.0,0,0.0
0.99,0,0.0
278.0,0,0.0
6.24,0,0.0
3.08,0,0.0
7.55,0,0.0
12.85,0,0.0
47.93,0,0.0
3.25,0,0.0
215.65,0,0.0
8.99,0,0.0
2.69,0,0.0
143.62,0,0.0
19.28,0,0.0
8.65,0,0.0
1.0,0,0.0
487.94,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
38.44,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
56.75,0,0.0
1.0,0,0.0
15.0,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
5.99,0,0.0
1.0,0,0.0
46.94,0,0.0
1.0,0,0.0
0.85,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
8.99,0,0.0
1.0,0,0.0
1.0,0,0.0
48.59,0,0.0
20.0,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
24.9,0,0.0
1.0,0,0.0
56.0,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
4.56,0,0.0
1.0,0,0.0
1.0,0,0.0
26.48,0,0.0
1.0,0,0.0
1.0,0,0.0
218.59,0,0.0
1.0,0,0.0
1.98,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
1.98,0,0.0
1.0,0,0.0
1.0,0,0.0
9.87,0,0.0
31.69,0,0.0
1.0,0,0.0
109.85,0,0.0
50.0,0,0.0
59.18,0,0.0
17.43,0,0.0
9.99,0,0.0
17.02,0,0.0
49.95,0,0.0
3.9,0,0.0
356.95,0,0.0
31.98,0,0.0
71.0,0,0.0
14.9,0,0.0
9.72,0,0.0
180.0,0,0.0
9.95,0,0.0
43.84,0,0.0
17.96,0,0.0
313.24,0,0.0
166.74,0,0.0
123.5,0,0.0
170.55,0,0.0
10.97,0,0.0
20.0,0,0.0
1.29,0,0.0
20.0,0,0.0
25.0,0,0.0
12.14,0,0.0
8.99,0,0.0
35.78,0,0.0
1.0,0,0.0
1.0,0,0.0
1.0,0,0.0
1.79,0,0.0
1.0,0,0.0
1.0,0,0.0
2909.97,0,0.0
19.95,0,0.0
45.0,0,0.0
31.9,0,0.0
1.98,0,0.0
8.82,0,0.0
126.81,0,0.0
20.0,0,0.0
78.0,0,0.0
17.99,0,0.0
349.26,0,0.0
0.68,0,0.0
111.38,0,0.0
97.77,0,0.0
72.13,0,0.0
16.38,0,0.0
1.79,0,0.0
250.58,0,0.0
10.41,0,0.0
11.53,0,0.0
142.5,0,0.0
83.5,0,0.0
9.09,0,0.0
9.95,0,0.0
0.77,0,0.0
518.08,0,0.0
17.99,0,0.0
19.71,0,0.0
38.7,0,0.0
24.55,0,0.0
3.84,0,0.0
56.28,0,0.0
15.18,0,0.0
1.98,0,0.0
3.99,0,0.0
12.26,0,0.0
668.5,0,0.0
12.84,0,0.0
0.76,0,0.0
35.0,0,0.0
227.35,0,0.0
10.0,0,0.0
39.05,0,0.0
18.99,0,0.0
1.54,0,0.0
1.79,0,0.0
13.2,0,0.0
10.98,0,0.0
0.99,0,0.0
77.63,0,0.0
0.99,0,0.0
1.0,0,0.0
176.94,0,0.0
8.36,0,0.0
116.9,0,0.0
1939.3,0,0.0
0.99,0,0.0
53.7,0,0.0
34.52,0,0.0
3.99,0,0.0
29.9,0,0.0
45.0,0,0.0
8.99,0,0.0
3.03,0,0.0
7.49,0,0.0
7.58,0,0.0
3.81,0,0.0
3.7,0,0.0
22.34,0,0.0
0.89,0,0.0
1.98,0,0.0
10.97,0,0.0
98.59,0,0.0
8.99,0,0.0
1.59,0,0.0
9.99,0,0.0
2.25,0,0.0
168.0,0,0.0
46.4,0,0.0
9.86,0,0.0
12.14,0,0.0
165.8,0,0.0
9.44,0,0.0
46.99,0,0.0
1.0,0,0.0
1.98,0,0.0
1.79,0,0.0
281.15,0,0.0
11.5,0,0.0
6.0,0,0.0
31.05,0,0.0
11.5,0,0.0
1.98,0,0.0
2.3,0,0.0
23.06,0,0.0
20.0,0,0.0
1.79,0,0.0
14.41,0,0.0
0.99,0,0.0
9.99,0,0.0
69.0,0,0.0
19.99,0,0.0
52.75,0,0.0
9.98,0,0.0
28.98,0,0.0
21.97,0,0.0
21.97,0,0.0
21.97,0,0.0
13.98,0,0.0
13.98,0,0.0
13.98,0,0.0
8.79,0,0.0
8.79,0,0.0
8.79,0,0.0
56.22,0,0.0
25.29,0,0.0
17.79,0,0.0
2.69,0,0.0
8.99,0,0.0
0.99,0,0.0
49.02,0,0.0
12.99,0,0.0
0.89,0,0.0
24.97,0,0.0
11.0,0,0.0
2.99,0,0.0
99.65,0,0.0
1.0,0,0.0
334.96,0,0.0
6.56,0,0.0
0.0,0,0.0
4.49,0,0.0
89.89,0,0.0
11.5,0,0.0
12.99,0,0.0
212.0,0,0.0
151.67,0,0.0
9.99,0,0.0
9.51,0,0.0
1.29,0,0.0
178.75,0,0.0
78.0,0,0.0
1.79,0,0.0
17.45,0,0.0
13.46,0,0.0
9.99,0,0.0
6.0,0,0.0
121.34,0,0.0
19.99,0,0.0
16.15,0,0.0
5.32,0,0.0
1.98,0,0.0
157.2,0,0.0
14.39,0,0.0
1.98,0,0.0
7.99,0,0.0
0.89,0,0.0
12.99,0,0.0
7.79,0,0.0
84.06,0,0.0
850.15,0,0.0
35.99,0,0.0
35.99,0,0.0
19.99,0,0.0
19.99,0,0.0
12.99,0,0.0
2.23,0,0.0
30.31,0,0.0
120.0,0,0.0
1.46,0,0.0
85.0,0,0.0
80.0,0,0.0
